GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
40	rs9933509	16	53800568	rs9939973	2017-05-23	25673412	Shungin D	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673412	New genetic loci link adipose and insulin biology to body fat distribution.	Hip circumference	up to 56,910 European ancestry men, up to 86,570 European ancestry women	up to 36,570 European ancestry men, 30,172 European ancestry women, 915 Filipino ancestry men, 735 Filipino ancestry women, 2,351 African American/Afro-Caribbean ancestry men, 6,258 African American/Afro-Caribbean ancestry women, 2,285 South Asian ancestry men, 506 South Asian ancestry women, 195 Seychellois ancestry men, 266 Seychellois ancestry women	16q12.2	FTO	FTO			79068			rs9939973-A	rs9939973	0	9939973	intron_variant	0	0.4337	3E-52	51.52287874528034	(EA,women)	0.0716	[0.062-0.081] unit increase	Affymetrix, Illumina, Perlegen [up to 2542447] (imputed)	N
40	rs9933509	16	53800568	rs9939973	2017-05-23	25673412	Shungin D	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673412	New genetic loci link adipose and insulin biology to body fat distribution.	Hip circumference	up to 56,910 European ancestry men, up to 86,570 European ancestry women	up to 36,570 European ancestry men, 30,172 European ancestry women, 915 Filipino ancestry men, 735 Filipino ancestry women, 2,351 African American/Afro-Caribbean ancestry men, 6,258 African American/Afro-Caribbean ancestry women, 2,285 South Asian ancestry men, 506 South Asian ancestry women, 195 Seychellois ancestry men, 266 Seychellois ancestry women	16q12.2	FTO	FTO			79068			rs9939973-A	rs9939973	0	9939973	intron_variant	0	0.4337	4E-43	42.39794000867204	(EA, men)	0.0677	[0.058-0.077] unit increase	Affymetrix, Illumina, Perlegen [up to 2542447] (imputed)	N
40	rs9933509	16	53800754	rs9940128	2012-04-03	22399527	Kristiansson K	2012-03-07	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22399527	Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.	Metabolic syndrome	2,637 European ancestry cases, 7,927 European ancestry controls	NA	16q12.2	FTO	FTO			79068			rs9940128-A	rs9940128	0	9940128	intron_variant	0	0.42	2E-9	8.698970004336019	(Waist)	0.09	[NR] cm increase	Illumina [1257079] (imputed)	N
40	rs9933509	16	53800754	rs9940128	2013-11-03	23669352	Graff M	2013-05-12	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/23669352	Genome-wide analysis of BMI in adolescents and young adults reveals additional insight into the effects of genetic loci over the life course.	Body mass index	Up to 13,627 European ancestry individuals	Up to 16,253 European ancestry individuals	16q12.2	FTO	FTO			79068			rs9940128-A	rs9940128	0	9940128	intron_variant	0	0.44	4E-23	22.397940008672037		0.083	[0.067-0.099] unit increase	Affymetrix, Illumina [557887] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.4	1E-28	28.0				Illumina [308846]	N
40	rs9933509	16	53800954	rs1421085	2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.4	7E-18	17.154901959985743	(children)	1.39	[1.27-1.51]	Illumina [308846]	N
40	rs9933509	16	53800954	rs1421085	2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.41	5E-13	12.301029995663981	(adults)	1.25	[1.10-1.40]	Illumina [308846]	N
40	rs9933509	16	53800954	rs1421085	2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.41	6E-39	38.221848749616356	(Obesity class III)	1.45	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2013-09-17	23636237	Tanaka T	2013-05-01	Am J Clin Nutr	www.ncbi.nlm.nih.gov/pubmed/23636237	Genome-wide meta-analysis of observational studies shows common genetic variants associated with macronutrient intake.	Dietary macronutrient intake	37,537 European ancestry individuals	41,257 European ancestry individuals	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.42	1E-9	9.0	(Protein)	0.1	[0.061-0.139] % increase	Affymetrix, Illumina [2500000] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2013-10-24	23563609	Wheeler E	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563609	Genome-wide SNP and CNV analysis identifies common and low-frequency variants associated with severe early-onset obesity.	Obesity (early onset extreme)	1,509 European ancestry cases, 5,380 European ancestry controls	971 European ancestry cases, 1,990 European ancestry controls	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.41	3E-28	27.522878745280337		1.44	[1.35-1.54]	Affymetrix [~ 2000000] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2016-09-28	26604143	Felix JF	2015-11-24	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/26604143	Genome-wide association analysis identifies three new susceptibility loci for childhood body mass index.	Childhood body mass index	34,744 European ancestry children	11,313 European ancestry children	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.41	5E-16	15.301029995663981		0.059	[0.045-0.073] unit increase	Affymetrix, Illumina [2499691] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2016-12-01	26818947	Imamura M	2016-01-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26818947	Genome-wide association studies in the Japanese population identify seven novel loci for type 2 diabetes.	Type 2 diabetes	15,463 Japanese ancestry cases, 26,183 Japanese ancestry controls	20,490 East Asian ancestry cases, 22,922 East Asian ancestry controls, 38,947 European ancestry cases, 121,903 European ancestry controls, 10,587 South Asian ancestry cases, 14,378 South Asian ancestry controls, 3,848 Mexican/Latino cases, 4,366 Mexican/Latino controls	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	NR	4E-15	14.397940008672037	(Japanese)	1.1618342	[1.1191628661761-1.20613294479771]	Illumina [7521072] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	223,215 British ancestry individuals	111,610 British ancestry individuals	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.4	5E-38	37.30102999566398		0.004	[0.0034-0.0046] unit decrease	Affymetrix [15275733] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2018-10-05	29988085	Merino J	2018-07-09	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29988085	Genome-wide meta-analysis of macronutrient intake of 91,114 European ancestry participants from the cohorts for heart and aging research in genomic epidemiology consortium.	Dietary macronutrient intake	91,114 European ancestry individuals	177,315 European ancestry individuals	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.4	1E-16	16.0	(Protein)	0.079	[0.059-0.099] % increase	Affymetrix, Illumina [1180000] (imputed)	N
40	rs9933509	16	53800954	rs1421085	2018-12-17	26961502	Wood AR	2016-03-10	Diabetologia	www.ncbi.nlm.nih.gov/pubmed/26961502	Variants in the FTO and CDKAL1 loci have recessive effects on risk of obesity and type 2 diabetes, respectively.	Body mass index	29,925 British ancestry cases, 89,763 British ancestry controls	NA	16q12.2	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	NR	2E-75	74.69897000433602	(additive model)	0.076	[0.068-0.084] unit increase	NR [9288881] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2017-10-27	28892062	Akiyama M	2017-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28892062	Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.	Body mass index	up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men	up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls	16q12.2	FTO	FTO			79068			rs11642015-T	rs11642015	0	11642015	intron_variant	0	0.207	2E-81	80.69897000433602	(Japanese)	0.081	[0.073-0.089] kg/m2 increase	Illumina [6108953] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	334,825 British ancestry individuals	NA	16q12.2	FTO	FTO			79068			rs11642015-T	rs11642015	0	11642015	intron_variant	0	0.4023	8E-49	48.096910013008056		0.004	[0.0034-0.0046] unit decrease	Affymetrix [15275733] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-07-28	29403010	Kanai M	2018-02-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29403010	Genetic analysis of quantitative traits in the Japanese population links cell types to complex human diseases.	Blood urea nitrogen levels	139,818 Japanese ancestry individuals	NA	16q12.2	FTO	FTO			79068			rs11642015-?	rs11642015	0	11642015	intron_variant	0	NR	4E-15	14.397940008672037		0.03452	[0.026-0.043] unit increase novel	Illumina [6108953] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-09-05	29455858	Sung YJ	2018-02-15	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/29455858	A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.	Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)	14,607 European ancestry current smokers, 65,935 European ancestry former and never smokers, 5,545 African ancestry current smokers, 21,571 African ancestry former and never smokers, 2,465 Asian ancestry current smokers, 10,973 Asian ancestry former and never smokers, 1,068 Hispanic current smokers, 7,737 Hispanic former and never smokers	48,198 European ancestry current smokers, 251,872 European ancestry former and never smokers, 1,971 African ancestry current smokers, 5,814 African ancestry former and never smokers, 29,485 Asian ancestry current smokers, 119,447 Asian ancestry former and never smokers, 3,737 Hispanic current smokers, 14,199 Hispanic former and never smokers	16q12.2	AKTIP, RPGRIP1L, FTO	FTO			79068			rs11642015-?	rs11642015	0	11642015	intron_variant	0	NR	3E-11	10.522878745280337				Affymetrix, Illumina [18800000] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-09-05	29455858	Sung YJ	2018-02-15	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/29455858	A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.	Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)	14,607 European ancestry current smokers, 65,935 European ancestry former and never smokers, 5,545 African ancestry current smokers, 21,571 African ancestry former and never smokers, 2,465 Asian ancestry current smokers, 10,973 Asian ancestry former and never smokers, 1,068 Hispanic current smokers, 7,737 Hispanic former and never smokers	48,198 European ancestry current smokers, 251,872 European ancestry former and never smokers, 1,971 African ancestry current smokers, 5,814 African ancestry former and never smokers, 29,485 Asian ancestry current smokers, 119,447 Asian ancestry former and never smokers, 3,737 Hispanic current smokers, 14,199 Hispanic former and never smokers	16q12.2	AKTIP, RPGRIP1L, FTO	FTO			79068			rs11642015-?	rs11642015	0	11642015	intron_variant	0	NR	6E-9	8.221848749616356	(EA)			Affymetrix, Illumina [18800000] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-09-05	29455858	Sung YJ	2018-02-15	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/29455858	A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.	Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	43,016 European ancestry ever smokers, 37,535 European ancestry never smokers, 12,693 African ancestry ever smokers, 13,121 African ancestry never smokers, 4,142 Asian ancestry ever smokers, 9,296 Asian ancestry never smokers, 3,228 Hispanic ever smokers, 5,577 Hispanic never smokers	139,127 European ancestry ever smokers, 145,914 European ancestry never smokers, 3,105 African ancestry ever smokers, 3,075 African ancestry never smokers, 70,335 Asian ancestry ever smokers, 78,597 Asian ancestry never smokers, 6,810 Hispanic ever smokers, 11,133 Hispanic never smokers	16q12.2	AKTIP, RPGRIP1L, FTO	FTO			79068			rs11642015-?	rs11642015	0	11642015	intron_variant	0	NR	2E-10	9.698970004336019				Affymetrix, Illumina [18800000] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-09-05	29455858	Sung YJ	2018-02-15	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/29455858	A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.	Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	43,016 European ancestry ever smokers, 37,535 European ancestry never smokers, 12,693 African ancestry ever smokers, 13,121 African ancestry never smokers, 4,142 Asian ancestry ever smokers, 9,296 Asian ancestry never smokers, 3,228 Hispanic ever smokers, 5,577 Hispanic never smokers	139,127 European ancestry ever smokers, 145,914 European ancestry never smokers, 3,105 African ancestry ever smokers, 3,075 African ancestry never smokers, 70,335 Asian ancestry ever smokers, 78,597 Asian ancestry never smokers, 6,810 Hispanic ever smokers, 11,133 Hispanic never smokers	16q12.2	AKTIP, RPGRIP1L, FTO	FTO			79068			rs11642015-?	rs11642015	0	11642015	intron_variant	0	NR	4E-8	7.3979400086720375	(EA)			Affymetrix, Illumina [18800000] (imputed)	N
40	rs9933509	16	53802494	rs11642015	2018-09-05	29455858	Sung YJ	2018-02-15	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/29455858	A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.	Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	14,607 European ancestry current smokers, 65,935 European ancestry former and never smokers, 5,545 African ancestry current smokers, 21,571 African ancestry former and never smokers, 2,465 Asian ancestry current smokers, 10,973 Asian ancestry former and never smokers, 1,068 Hispanic current smokers, 7,737 Hispanic former and never smokers	48,198 European ancestry current smokers, 251,872 European ancestry former and never smokers, 1,971 African ancestry current smokers, 5,814 African ancestry former and never smokers, 29,485 Asian ancestry current smokers, 119,447 Asian ancestry former and never smokers, 3,737 Hispanic current smokers, 14,199 Hispanic former and never smokers	16q12.2	AKTIP, RPGRIP1L, FTO	FTO			79068			rs11642015-?	rs11642015	0	11642015	intron_variant	0		6E-14	13.221848749616356	(EA)			Affymetrix, Illumina [18800000] (imputed)	N
